room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14621797,11549602,Entire home/apt,,Brno,0,0.0,3,1.0,80.0,,49.242943,16.539493,2017-03-10 19:43:17.254995
7232212,18395020,Entire home/apt,,Brno,18,4.5,4,2.0,65.0,,49.19475,16.60659,2017-03-10 19:43:17.252005
6358948,29371815,Entire home/apt,,Brno,18,5.0,8,4.0,62.0,,49.198062,16.599019,2017-03-10 19:43:17.248096
7464066,24895438,Entire home/apt,,Brno,0,0.0,2,1.0,71.0,,49.232851,16.571704,2017-03-10 19:43:17.243964
11562515,25390628,Entire home/apt,,Brno,22,5.0,5,2.0,66.0,,49.192048,16.614047,2017-03-10 19:43:17.240813
16214033,105742013,Entire home/apt,,Brno,1,0.0,4,2.0,70.0,,49.175289,16.604643,2017-03-10 19:43:17.238537
14521536,89736932,Entire home/apt,,Brno,1,0.0,5,3.0,80.0,,49.233531,16.590883,2017-03-10 19:43:17.235134
16747815,29463043,Entire home/apt,,Brno,0,0.0,4,1.0,71.0,,49.198129,16.65016,2017-03-10 19:43:17.232799
15646597,67446480,Entire home/apt,,Brno,5,4.5,4,2.0,76.0,,49.195834,16.610389,2017-03-10 19:43:17.228831
7523069,39040456,Entire home/apt,,Brno,10,4.0,3,2.0,64.0,,49.201358,16.600805,2017-03-10 19:43:15.952217
12926029,30833832,Entire home/apt,,Brno,0,0.0,3,1.0,65.0,,49.219175,16.597439,2017-03-10 19:43:15.948199
7847473,41352073,Entire home/apt,,Brno,0,0.0,5,1.0,72.0,,49.192533,16.604557,2017-03-10 19:43:15.944929
17416873,105742013,Entire home/apt,,Brno,0,0.0,2,1.0,63.0,,49.191031,16.606098,2017-03-10 19:43:15.942593
1061239,5843024,Entire home/apt,,Brno,22,5.0,2,1.0,63.0,,49.188816,16.606871,2017-03-10 19:43:15.939462
6951867,31151761,Entire home/apt,,Brno,6,5.0,2,1.0,68.0,,49.18758,16.605766,2017-03-10 19:43:15.935205
15209637,24246056,Entire home/apt,,Brno,4,5.0,14,4.0,76.0,,49.1961,16.606856,2017-03-10 19:43:15.928778
14408803,86542407,Entire home/apt,,Brno,19,5.0,4,2.0,65.0,,49.196116,16.609497,2017-03-10 19:43:15.925750
14349994,35407775,Entire home/apt,,Brno,0,0.0,4,1.0,64.0,,49.193057,16.622999,2017-03-10 19:43:15.923059
13025506,71781469,Entire home/apt,,Brno,13,4.5,4,2.0,80.0,,49.192802,16.611906,2017-03-10 19:43:15.920096
13680683,71957837,Entire home/apt,,Brno,5,4.5,6,3.0,72.0,,49.197756,16.619375,2017-03-10 19:43:15.915340
10858040,49279418,Entire home/apt,,Brno,6,5.0,5,2.0,70.0,,49.203196,16.595687,2017-03-10 19:43:15.912342
13622004,4400194,Entire home/apt,,Brno,0,0.0,2,1.0,76.0,,49.197177,16.599986,2017-03-10 19:43:15.910013
14318484,16662183,Entire home/apt,,Brno,20,5.0,15,3.0,76.0,,49.19508,16.606986,2017-03-10 19:43:15.906199
16214038,105742013,Entire home/apt,,Brno,1,0.0,4,2.0,75.0,,49.190967,16.60696,2017-03-10 19:43:15.902304
14333259,69922737,Entire home/apt,,Brno,26,5.0,6,2.0,77.0,,49.197847,16.621743,2017-03-10 19:43:15.898908
7640217,40088289,Entire home/apt,,Brno,22,5.0,2,0.0,76.0,,49.202455,16.606895,2017-03-10 19:43:15.895986
1102346,6054918,Entire home/apt,,Brno,1,0.0,2,1.0,42.0,,49.171494,16.684185,2017-03-10 19:43:14.500611
5575911,10522599,Entire home/apt,,Brno,38,4.5,3,1.0,48.0,,49.180716,16.593999,2017-03-10 19:43:12.230255
17341495,27769049,Entire home/apt,,Brno,0,0.0,2,0.0,53.0,,49.18939,16.604882,2017-03-10 19:43:12.227871
10621560,10522599,Entire home/apt,,Brno,1,0.0,3,1.0,59.0,,49.187793,16.58729,2017-03-10 19:43:12.225465
7592436,23770807,Entire home/apt,,Brno,1,0.0,4,0.0,53.0,,49.210139,16.604411,2017-03-10 19:43:12.219452
15335492,66842548,Entire home/apt,,Brno,12,4.5,4,1.0,48.0,,49.191249,16.599904,2017-03-10 19:43:12.214695
10404876,40088289,Entire home/apt,,Brno,0,0.0,3,0.0,56.0,,49.202084,16.606846,2017-03-10 19:43:12.211164
16728157,29371815,Entire home/apt,,Brno,0,0.0,6,0.0,53.0,,49.197838,16.593043,2017-03-10 19:43:12.205153
16248707,29371815,Entire home/apt,,Brno,0,0.0,5,2.0,59.0,,49.197648,16.593203,2017-03-10 19:43:12.201897
7685523,40088289,Entire home/apt,,Brno,28,5.0,2,0.0,60.0,,49.202855,16.607213,2017-03-10 19:43:12.192536
1310349,7122680,Entire home/apt,,Brno,9,4.5,3,1.0,48.0,,49.189204,16.59516,2017-03-10 19:43:12.190152
12727586,29371815,Entire home/apt,,Brno,11,5.0,5,2.0,50.0,,49.18387,16.587382,2017-03-10 19:43:12.185049
12101418,29371815,Entire home/apt,,Brno,15,4.5,5,3.0,49.0,,49.192494,16.645289,2017-03-10 19:43:12.182538
14275560,85771288,Entire home/apt,,Brno,1,0.0,3,1.0,61.0,,49.190959,16.620246,2017-03-10 19:43:10.890238
12945087,29872374,Entire home/apt,,Brno,20,4.5,4,2.0,60.0,,49.200393,16.619133,2017-03-10 19:43:10.887646
14436285,31846956,Entire home/apt,,Brno,3,4.5,3,2.0,61.0,,49.194816,16.607601,2017-03-10 19:43:10.884778
5999251,11815074,Entire home/apt,,Brno,24,5.0,5,3.0,57.0,,49.173223,16.683325,2017-03-10 19:43:10.880332
15754424,66842548,Entire home/apt,,Brno,9,4.5,4,0.0,48.0,,49.185928,16.585911,2017-03-10 19:43:10.878004
14699003,83109600,Entire home/apt,,Brno,1,0.0,5,2.0,60.0,,49.210176,16.600197,2017-03-10 19:43:10.875050
4643665,24041501,Entire home/apt,,Brno,2,0.0,3,1.0,61.0,,49.189903,16.600462,2017-03-10 19:43:10.872019
16215524,105742013,Entire home/apt,,Brno,0,0.0,4,2.0,54.0,,49.209226,16.620958,2017-03-10 19:43:10.869742
10134792,3327858,Entire home/apt,,Brno,21,5.0,4,1.0,50.0,,49.213108,16.571907,2017-03-10 19:43:10.862062
3289667,16459629,Entire home/apt,,Brno,48,4.5,2,2.0,45.0,,49.181458,16.597956,2017-03-10 19:43:10.859326
3518506,4662188,Entire home/apt,,Brno,9,5.0,4,1.0,62.0,,49.195816,16.602775,2017-03-10 19:43:10.854508
17185682,27769049,Entire home/apt,,Brno,0,0.0,4,1.0,61.0,,49.190742,16.605689,2017-03-10 19:43:10.849220
16661034,40088289,Entire home/apt,,Brno,0,0.0,3,1.0,44.0,,49.200868,16.605271,2017-03-10 19:43:10.845361
14399808,88493522,Entire home/apt,,Brno,2,0.0,4,1.0,49.0,,49.175172,16.552024,2017-03-10 19:43:09.734101
12194161,62291242,Entire home/apt,,Brno,8,5.0,5,3.0,48.0,,49.220756,16.592728,2017-03-10 19:43:09.731986
17550175,115631650,Entire home/apt,,Brno,1,0.0,4,1.0,56.0,,49.179793,16.569395,2017-03-10 19:43:09.729204
15960223,103644182,Entire home/apt,,Brno,4,4.5,4,0.0,56.0,,49.183815,16.593968,2017-03-10 19:43:09.726654
7713349,40521246,Entire home/apt,,Brno,32,4.5,4,1.0,43.0,,49.21424,16.624621,2017-03-10 19:43:09.724577
13568576,66842548,Entire home/apt,,Brno,24,4.5,4,0.0,48.0,,49.187426,16.603479,2017-03-10 19:43:09.721814
15140094,29371815,Entire home/apt,,Brno,4,4.5,4,1.0,52.0,,49.199992,16.593019,2017-03-10 19:43:09.718780
13726696,80266203,Entire home/apt,,Brno,1,0.0,6,2.0,57.0,,49.192761,16.60318,2017-03-10 19:43:09.715312
13426213,49279418,Entire home/apt,,Brno,14,5.0,5,2.0,60.0,,49.197676,16.605199,2017-03-10 19:43:09.710621
16331668,83109600,Entire home/apt,,Brno,1,0.0,5,2.0,55.0,,49.208962,16.600436,2017-03-10 19:43:09.707822
15733175,40088289,Entire home/apt,,Brno,1,0.0,3,1.0,56.0,,49.202464,16.606037,2017-03-10 19:43:09.705040
6950244,36408807,Entire home/apt,,Brno,7,4.5,2,1.0,60.0,,49.209007,16.610497,2017-03-10 19:43:09.702437
14923540,93013523,Entire home/apt,,Brno,9,5.0,4,2.0,59.0,,49.201158,16.604766,2017-03-10 19:43:09.696895
13052284,29872374,Entire home/apt,,Brno,22,4.5,4,2.0,60.0,,49.198055,16.616481,2017-03-10 19:43:09.692484
16344456,21209213,Entire home/apt,,Brno,0,0.0,3,1.0,44.0,,49.198405,16.596931,2017-03-10 19:43:09.687263
3160656,149663,Entire home/apt,,Brno,4,4.5,4,1.0,59.0,,49.190567,16.60508,2017-03-10 19:43:08.919899
9516382,29371815,Entire home/apt,,Brno,31,4.5,4,2.0,48.0,,49.209858,16.627185,2017-03-10 19:43:08.915314
13118824,66842548,Entire home/apt,,Brno,36,4.5,4,1.0,48.0,,49.18755,16.585999,2017-03-10 19:43:08.912117
4963456,23493460,Entire home/apt,,Brno,25,4.5,3,2.0,62.0,,49.182139,16.59261,2017-03-10 19:43:08.908851
16214630,105742013,Entire home/apt,,Brno,0,0.0,2,1.0,53.0,,49.175055,16.606006,2017-03-10 19:43:08.906473
16933639,17401026,Entire home/apt,,Brno,0,0.0,4,0.0,57.0,,49.19429,16.609224,2017-03-10 19:43:08.903923
13473308,77087955,Entire home/apt,,Brno,6,4.5,5,2.0,49.0,,49.207802,16.575642,2017-03-10 19:43:08.897027
17231286,86542407,Entire home/apt,,Brno,0,0.0,3,1.0,61.0,,49.191344,16.607007,2017-03-10 19:43:08.893762
17512834,55550767,Entire home/apt,,Brno,0,0.0,4,1.0,43.0,,49.212022,16.567047,2017-03-10 19:43:08.891242
9510125,49279418,Entire home/apt,,Brno,29,5.0,4,1.0,52.0,,49.197662,16.605677,2017-03-10 19:43:08.888767
614785,2826581,Entire home/apt,,Brno,56,5.0,3,0.0,43.0,,49.195031,16.612109,2017-03-10 19:43:08.885497
13036449,71781469,Entire home/apt,,Brno,19,4.5,2,1.0,42.0,,49.193039,16.612171,2017-03-10 19:43:08.882268
16076186,104751010,Entire home/apt,,Brno,9,4.5,5,1.0,54.0,,49.193546,16.606073,2017-03-10 19:43:08.878215
13063365,72362687,Entire home/apt,,Brno,11,5.0,3,1.0,47.0,,49.200084,16.591432,2017-03-10 19:43:08.874943
3639446,18366595,Entire home/apt,,Brno,24,4.5,4,2.0,57.0,,49.200587,16.600164,2017-03-10 19:43:08.870229
6944238,36408807,Entire home/apt,,Brno,19,4.5,2,1.0,53.0,,49.207822,16.609837,2017-03-10 19:43:08.864068
17357412,103644182,Entire home/apt,,Brno,0,0.0,4,0.0,56.0,,49.183976,16.594265,2017-03-10 19:43:08.860294
16357775,62877608,Entire home/apt,,Brno,5,5.0,4,1.0,48.0,,49.192008,16.608424,2017-03-10 19:43:08.053883
8197307,41012779,Entire home/apt,,Brno,61,5.0,2,1.0,44.0,,49.182962,16.595947,2017-03-10 19:43:08.050949
9308304,29371815,Entire home/apt,,Brno,51,4.5,4,2.0,48.0,,49.20433,16.619237,2017-03-10 19:43:08.048264
11110826,57719244,Entire home/apt,,Brno,22,5.0,2,1.0,42.0,,49.227331,16.595964,2017-03-10 19:43:08.045291
11199275,1568983,Entire home/apt,,Brno,9,5.0,2,1.0,54.0,,49.199779,16.586446,2017-03-10 19:43:08.041453
13425207,49279418,Entire home/apt,,Brno,10,5.0,2,1.0,43.0,,49.197413,16.604503,2017-03-10 19:43:08.037114
16214623,105742013,Entire home/apt,,Brno,1,0.0,3,2.0,53.0,,49.19507,16.606121,2017-03-10 19:43:08.032853
5930121,30789537,Entire home/apt,,Brno,27,4.5,3,1.0,52.0,,49.198226,16.591645,2017-03-10 19:43:08.028481
1314685,7143199,Entire home/apt,,Brno,54,4.5,2,1.0,57.0,,49.207374,16.604381,2017-03-10 19:43:08.025365
7752736,2922476,Entire home/apt,,Brno,18,4.5,2,0.0,50.0,,49.193546,16.603232,2017-03-10 19:43:08.022164
13405687,73799040,Entire home/apt,,Brno,23,5.0,2,1.0,44.0,,49.199984,16.611148,2017-03-10 19:43:08.018627
3809169,7688351,Entire home/apt,,Brno,59,5.0,2,0.0,57.0,,49.207249,16.609691,2017-03-10 19:43:08.015479
16144369,12977297,Entire home/apt,,Brno,12,5.0,2,0.0,53.0,,49.195269,16.611312,2017-03-10 19:43:08.013128
17182722,115631650,Entire home/apt,,Brno,4,5.0,4,1.0,47.0,,49.179831,16.570144,2017-03-10 19:43:08.010680
3470965,11196915,Entire home/apt,,Brno,62,5.0,3,1.0,54.0,,49.196616,16.608635,2017-03-10 19:43:08.005838
15744988,40088289,Entire home/apt,,Brno,32,5.0,3,1.0,52.0,,49.201107,16.606237,2017-03-10 19:43:08.000039
2955155,14264689,Entire home/apt,,Brno,4,4.5,2,0.0,40.0,,49.223669,16.513983,2017-03-10 19:43:06.763638
8082430,42691604,Entire home/apt,,Brno,2,0.0,5,0.0,32.0,,49.207458,16.47995,2017-03-10 19:43:05.845264
14114104,84665920,Entire home/apt,,Brno,0,0.0,2,1.0,40.0,,49.245078,16.583796,2017-03-10 19:43:05.841392
15443357,16514467,Entire home/apt,,Brno,0,0.0,3,1.0,40.0,,49.188805,16.598761,2017-03-10 19:43:05.838554
14578823,16514467,Entire home/apt,,Brno,1,0.0,3,1.0,40.0,,49.189714,16.602437,2017-03-10 19:43:05.834317
12458182,32968576,Entire home/apt,,Brno,1,0.0,2,1.0,40.0,,49.184591,16.591785,2017-03-10 19:43:05.831678
13366615,24752488,Entire home/apt,,Brno,2,0.0,4,1.0,35.0,,49.198182,16.619872,2017-03-10 19:43:05.829403
3265639,16514467,Entire home/apt,,Brno,7,4.5,4,1.0,40.0,,49.189206,16.597846,2017-03-10 19:43:05.826025
6736745,29094382,Entire home/apt,,Brno,26,4.5,6,2.0,40.0,,49.193457,16.618956,2017-03-10 19:43:05.823764
9467711,48351970,Entire home/apt,,Brno,12,4.5,5,1.0,28.0,,49.192764,16.611847,2017-03-10 19:43:05.818856
196961,959732,Entire home/apt,,Brno,35,5.0,2,1.0,39.0,,49.210096,16.596706,2017-03-10 19:43:05.816081
15831047,44260343,Entire home/apt,,Brno,5,4.0,8,2.0,32.0,,49.200192,16.615243,2017-03-10 19:43:05.813128
11382767,39831139,Entire home/apt,,Brno,6,5.0,2,2.0,35.0,,49.212871,16.604997,2017-03-10 19:43:05.805948
5612631,29094382,Entire home/apt,,Brno,33,4.5,5,2.0,38.0,,49.201844,16.622038,2017-03-10 19:43:05.802949
13668012,71433987,Entire home/apt,,Brno,11,5.0,2,1.0,22.0,,49.210104,16.599491,2017-03-10 19:43:05.796677
7729213,40614947,Entire home/apt,,Brno,3,4.5,3,1.0,40.0,,49.203777,16.483864,2017-03-10 19:43:04.526824
743812,3897520,Entire home/apt,,Brno,10,4.5,2,1.0,40.0,,49.211445,16.603738,2017-03-10 19:43:04.522873
12193490,29094382,Entire home/apt,,Brno,11,4.5,4,1.0,32.0,,49.201495,16.62212,2017-03-10 19:43:04.520201
10136339,21776368,Entire home/apt,,Brno,1,0.0,2,1.0,39.0,,49.220093,16.598049,2017-03-10 19:43:04.516913
13973793,29094382,Entire home/apt,,Brno,4,5.0,4,0.0,36.0,,49.200857,16.622642,2017-03-10 19:43:04.514592
13985666,83463130,Entire home/apt,,Brno,0,0.0,3,2.0,16.0,,49.194976,16.53962,2017-03-10 19:43:04.512210
14770598,90003193,Entire home/apt,,Brno,12,4.0,5,2.0,11.0,,49.223813,16.5852,2017-03-10 19:43:04.502551
14570027,83756908,Entire home/apt,,Brno,1,0.0,2,1.0,28.0,,49.193997,16.623396,2017-03-10 19:43:04.499387
8148955,42982436,Entire home/apt,,Brno,22,5.0,4,2.0,41.0,,49.221457,16.585959,2017-03-10 19:43:04.496468
9720950,50176994,Entire home/apt,,Brno,0,0.0,3,1.0,24.0,,49.243682,16.587309,2017-03-10 19:43:04.489353
9655555,49913319,Entire home/apt,,Brno,18,5.0,3,1.0,28.0,,49.18631,16.598406,2017-03-10 19:43:04.485525
6089279,31601382,Entire home/apt,,Brno,15,4.5,6,1.0,28.0,,49.199563,16.626182,2017-03-10 19:43:04.482521
8113078,42840613,Entire home/apt,,Brno,4,5.0,5,2.0,40.0,,49.212505,16.621727,2017-03-10 19:43:04.479422
2833798,14496677,Entire home/apt,,Brno,20,5.0,5,2.0,41.0,,49.197372,16.593016,2017-03-10 19:43:04.476879
9892310,18395020,Entire home/apt,,Brno,2,0.0,2,0.0,33.0,,49.194462,16.607018,2017-03-10 19:43:04.472846
14052628,40189045,Entire home/apt,,Brno,1,0.0,2,0.0,35.0,,49.201974,16.60574,2017-03-10 19:43:03.065032
16502509,107898700,Entire home/apt,,Brno,2,0.0,4,1.0,38.0,,49.213185,16.570997,2017-03-10 19:43:03.062571
15270298,24246056,Entire home/apt,,Brno,6,5.0,2,0.0,30.0,,49.200878,16.601034,2017-03-10 19:43:03.059390
7657128,40189045,Entire home/apt,,Brno,9,5.0,3,1.0,39.0,,49.202427,16.606194,2017-03-10 19:43:03.057380
1712691,2802348,Entire home/apt,,Brno,38,4.5,6,1.0,22.0,,49.201053,16.623105,2017-03-10 19:43:03.052102
12186578,44985860,Entire home/apt,,Brno,16,5.0,5,2.0,36.0,,49.181203,16.598679,2017-03-10 19:43:03.049278
6875048,27171927,Entire home/apt,,Brno,2,0.0,2,1.0,37.0,,49.200924,16.598209,2017-03-10 19:43:03.043650
13404156,76304496,Entire home/apt,,Brno,1,0.0,3,0.0,24.0,,49.195589,16.606606,2017-03-10 19:43:03.041656
6190266,32106202,Entire home/apt,,Brno,0,0.0,2,1.0,37.0,,49.201756,16.603877,2017-03-10 19:43:03.038366
16503086,107898700,Entire home/apt,,Brno,8,5.0,4,1.0,39.0,,49.212283,16.570783,2017-03-10 19:43:03.035142
14274704,87050892,Entire home/apt,,Brno,5,5.0,3,2.0,32.0,,49.217156,16.578167,2017-03-10 19:43:03.031960
1293748,7034433,Entire home/apt,,Brno,38,4.0,2,0.0,35.0,,49.189729,16.595235,2017-03-10 19:43:03.028288
