room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
7713349,1500,40521246,Entire home/apt,,Brno,,Brno,33,4.5,4,1.0,,47.0,,2017-07-20 03:28:50.716108,49.21424,16.624621,0101000020E610000013656F29E79F30405DBF60376C9B4840
6736745,1500,29094382,Entire home/apt,,Brno,,Brno,29,4.5,6,2.0,,45.0,,2017-07-20 03:28:49.631290,49.193457,16.618956,0101000020E6100000B9A981E6739E30405517F032C3984840
15754424,1500,66842548,Entire home/apt,,Brno,,Brno,15,4.0,4,0.0,,55.0,,2017-07-20 03:28:49.629098,49.185928,16.585911,0101000020E6100000DD5D6743FE95304091B41B7DCC974840
12467829,1500,59582333,Entire home/apt,,Brno,,Brno,43,5.0,10,3.0,,54.0,,2017-07-20 03:28:49.620309,49.193269,16.562201,0101000020E61000004CC79C67EC8F3040522AE109BD984840
1310349,1500,7122680,Entire home/apt,,Brno,,Brno,11,4.5,3,1.0,,55.0,,2017-07-20 03:28:49.609957,49.189204,16.59516,0101000020E61000002AE3DF675C983040DD2230D637984840
18482258,1500,112946775,Entire home/apt,,Brno,,Brno,16,5.0,5,1.0,,54.0,,2017-07-20 03:28:48.009587,49.190896,16.626697,0101000020E61000005680EF366FA03040F777B6476F984840
14977987,1500,94055674,Entire home/apt,,Brno,,Brno,5,5.0,4,1.0,,49.0,,2017-07-20 03:28:48.005806,49.185769,16.586393,0101000020E6100000749A05DA1D96304029CE5147C7974840
17706769,1500,82613790,Entire home/apt,,Brno,,Brno,18,5.0,6,2.0,,57.0,,2017-07-20 03:28:44.205747,49.197898,16.620174,0101000020E61000005AD427B9C39E3040CFF8BEB854994840
18582281,1500,5843024,Entire home/apt,,Brno,,Brno,3,5.0,2,0.0,,55.0,,2017-07-20 03:28:43.650843,49.190101,16.603135,0101000020E6100000AE122C0E679A3040ECF7C43A55984840
3470965,1500,11196915,Entire home/apt,,Brno,,Brno,74,5.0,3,1.0,,59.0,,2017-07-20 03:28:40.106811,49.196616,16.608635,0101000020E61000007233DC80CF9B304067EF8CB62A994840
17235794,1500,55891062,Entire home/apt,,Brno,,Brno,25,5.0,4,2.0,,43.0,,2017-07-20 03:28:40.102252,49.198462,16.612988,0101000020E610000028D714C8EC9C3040D7BFEB3367994840
19801243,1500,85680918,Entire home/apt,,Brno,,Brno,0,0.0,2,0.0,,43.0,,2017-07-20 03:28:40.094156,49.201192,16.621815,0101000020E6100000892991442F9F3040C11BD2A8C0994840
16910614,1500,12829366,Entire home/apt,,Brno,,Brno,26,5.0,3,1.0,,50.0,,2017-07-20 03:28:40.088896,49.195651,16.615287,0101000020E610000069A7E672839D304000378B170B994840
19736908,1500,28019897,Entire home/apt,,Brno,,Brno,0,0.0,4,2.0,,46.0,,2017-07-20 03:28:40.082576,49.192104,16.604019,0101000020E6100000A2293BFDA09A304024B726DD96984840
13668012,1500,71433987,Entire home/apt,,Brno,,Brno,13,5.0,2,1.0,,19.0,,2017-07-20 03:28:38.399917,49.210104,16.599491,0101000020E6100000103FFF3D78993040206118B0E49A4840
19571638,1500,35407775,Entire home/apt,,Brno,,Brno,0,0.0,2,1.0,,35.0,,2017-07-20 03:28:36.841963,49.209914,16.604885,0101000020E610000049D74CBED99A30407C7C4276DE9A4840
13381208,1500,76058874,Entire home/apt,,Brno,,Brno,3,4.5,5,2.0,,28.0,,2017-07-20 03:28:34.855325,49.186934,16.640184,0101000020E6100000276C3F19E3A3304057410C74ED974840
14711611,1500,91531951,Entire home/apt,,Brno,,Brno,6,4.5,2,1.0,,41.0,,2017-07-20 03:28:34.837937,49.204341,16.635725,0101000020E6100000E63FA4DFBEA23040B01D8CD8279A4840
14621797,1500,11549602,Entire home/apt,,Brno,,Brno,1,0.0,3,1.0,,23.0,,2017-07-20 03:28:34.835473,49.242943,16.539493,0101000020E6100000C26B97361C8A304064E597C1189F4840
18865625,1500,131438598,Entire home/apt,,Brno,,Brno,1,0.0,2,2.0,,32.0,,2017-07-20 03:28:33.501517,49.225844,16.624571,0101000020E6100000AF0793E2E39F3040B9FFC874E89C4840
9140089,1500,42921937,Entire home/apt,,Brno,,Brno,19,5.0,2,0.0,,32.0,,2017-07-20 03:28:33.490829,49.208838,16.60332,0101000020E6100000D105F52D739A3040BE141E34BB9A4840
19867032,1500,140535406,Entire home/apt,,Brno,,Brno,0,0.0,4,2.0,,32.0,,2017-07-20 03:28:32.705436,49.211836,16.625571,0101000020E61000007653CA6B25A03040C70E2A711D9B4840
7000093,1500,36699507,Entire home/apt,,Brno,,Brno,1,0.0,2,1.0,,3670.0,,2017-07-20 03:28:28.989310,49.182005,16.598442,0101000020E6100000868DB27E33993040AF5A99F04B974840
19666087,1500,24246056,Entire home/apt,,Brno,,Brno,0,0.0,16,10.0,,633.0,,2017-07-20 03:28:02.746809,49.19454,16.605653,0101000020E61000006BB933130C9B3040C6E1CCAFE6984840
19558826,1500,24246056,Entire home/apt,,Brno,,Brno,0,0.0,16,7.0,,314.0,,2017-07-20 03:28:02.265003,49.194628,16.605962,0101000020E6100000679E5C53209B30406571FF91E9984840
19940194,1500,105783627,Entire home/apt,,Brno,,Brno,0,0.0,4,2.0,,393.0,,2017-07-20 03:28:02.262589,49.194195,16.594672,0101000020E6100000CFD8976C3C983040FB05BB61DB984840
18906157,1500,107448397,Entire home/apt,,Brno,,Brno,0,0.0,8,3.0,,455.0,,2017-07-20 03:28:02.260000,49.198629,16.582047,0101000020E610000023BC3D0801953040C284D1AC6C994840
16117023,1500,72651991,Entire home/apt,,Brno,,Brno,0,0.0,6,3.0,,376.0,,2017-07-20 03:28:02.257499,49.199656,16.613438,0101000020E6100000A71FD4450A9D30409F39EB538E994840
19909720,1500,141000550,Entire home/apt,,Brno,,Brno,0,0.0,4,1.0,,335.0,,2017-07-20 03:28:02.255130,49.206378,16.490298,0101000020E6100000514B732B847D3040944E24986A9A4840
7424211,1500,38890708,Entire home/apt,,Brno,,Brno,1,0.0,4,2.0,,315.0,,2017-07-20 03:28:02.251590,49.203859,16.605896,0101000020E6100000F8C610001C9B304065FF3C0D189A4840
8082430,1500,42691604,Entire home/apt,,Brno,,Brno,2,0.0,5,0.0,,272.0,,2017-07-20 03:28:01.249762,49.207458,16.47995,0101000020E610000017B7D100DE7A304094A5D6FB8D9A4840
19728899,1500,139081339,Entire home/apt,,Brno,,Brno,0,0.0,2,1.0,,218.0,,2017-07-20 03:28:01.247193,49.190649,16.604231,0101000020E6100000B83A00E2AE9A3040EF01BA2F67984840
16116845,1500,72651991,Entire home/apt,,Brno,,Brno,0,0.0,6,3.0,,215.0,,2017-07-20 03:28:01.238497,49.19196,16.610923,0101000020E6100000CC5F2173659C3040F111312592984840
19742467,1500,139073943,Entire home/apt,,Brno,,Brno,0,0.0,3,1.0,,273.0,,2017-07-20 03:28:01.235956,49.188175,16.633554,0101000020E6100000FF3F4E9830A2304060764F1E16984840
16566169,1500,107898700,Entire home/apt,,Brno,,Brno,1,0.0,12,3.0,,273.0,,2017-07-20 03:28:01.232916,49.213737,16.570974,0101000020E6100000C6DD205A2B923040FB78E8BB5B9B4840
17588016,1500,71934759,Entire home/apt,,Brno,,Brno,4,5.0,4,2.0,,255.0,,2017-07-20 03:28:01.228609,49.177353,16.612511,0101000020E6100000B5705985CD9C30407A6CCB80B3964840
8319645,1500,38655874,Entire home/apt,,Brno,,Brno,4,5.0,7,3.0,,146.0,,2017-07-20 03:27:58.404280,49.203298,16.596455,0101000020E610000022895E46B1983040CDAB3AAB059A4840
7153175,1500,27769049,Entire home/apt,,Brno,,Brno,1,0.0,7,2.0,,178.0,,2017-07-20 03:27:58.399809,49.189101,16.604669,0101000020E6100000B0E76B96CB9A30400952297634984840
7708681,1500,40495097,Entire home/apt,,Brno,,Brno,0,0.0,2,2.0,,177.0,,2017-07-20 03:27:58.396953,49.213968,16.567185,0101000020E610000021C8410933913040FD31AD4D639B4840
8936057,1500,46719114,Entire home/apt,,Brno,,Brno,0,0.0,6,3.0,,160.0,,2017-07-20 03:27:58.393461,49.187078,16.60341,0101000020E61000005114E813799A30408AE6012CF2974840
15922667,1500,72651991,Entire home/apt,,Brno,,Brno,0,0.0,3,1.0,,155.0,,2017-07-20 03:27:58.391115,49.192272,16.611052,0101000020E6100000C82764E76D9C3040E0F76F5E9C984840
1775345,1500,4504049,Entire home/apt,,Brno,,Brno,3,4.5,4,2.0,,145.0,,2017-07-20 03:27:58.386801,49.197848,16.609257,0101000020E6100000ECDB4944F89B30401DCA501553994840
18013826,1500,15527840,Entire home/apt,,Brno,,Brno,0,0.0,4,1.0,,177.0,,2017-07-20 03:27:58.377202,49.193388,16.607997,0101000020E6100000ED10FFB0A59B30402CB81FF0C0984840
17802803,1500,111185477,Entire home/apt,,Brno,,Brno,2,0.0,4,1.0,,146.0,,2017-07-20 03:27:58.374960,49.192003,16.609453,0101000020E6100000F7729F1C059C3040F0DDE68D93984840
12821744,1500,35927934,Entire home/apt,,Brno,,Brno,8,5.0,7,3.0,,155.0,,2017-07-20 03:27:58.369773,49.194852,16.607848,0101000020E610000063F030ED9B9B3040B4C70BE9F0984840
19558583,1500,24246056,Entire home/apt,,Brno,,Brno,0,0.0,15,3.0,,132.0,,2017-07-20 03:27:57.216067,49.196537,16.605813,0101000020E6100000DD7D8E8F169B30401BBAD91F28994840
19651414,1500,24246056,Entire home/apt,,Brno,,Brno,0,0.0,8,3.0,,132.0,,2017-07-20 03:27:57.206951,49.196514,16.607184,0101000020E61000008BA71E69709B3040639AE95E27994840
17695250,1500,27769049,Entire home/apt,,Brno,,Brno,2,0.0,8,2.0,,137.0,,2017-07-20 03:27:57.200183,49.189453,16.606628,0101000020E610000080D6FCF84B9B30408690F3FE3F984840
14080142,1500,32043907,Entire home/apt,,Brno,,Brno,9,5.0,8,2.0,,131.0,,2017-07-20 03:27:57.196829,49.204429,16.610714,0101000020E61000009835B1C0579C30404FADBEBA2A9A4840
18521376,1500,24246056,Entire home/apt,,Brno,,Brno,3,5.0,13,4.0,,132.0,,2017-07-20 03:27:57.193801,49.196395,16.60652,0101000020E6100000B35E0CE5449B3040890CAB7823994840
17822813,1500,111199255,Entire home/apt,,Brno,,Brno,0,0.0,4,1.0,,134.0,,2017-07-20 03:27:57.191414,49.192111,16.608806,0101000020E6100000CC9BC3B5DA9B3040D619DF1797984840
18013418,1500,111104706,Entire home/apt,,Brno,,Brno,1,0.0,4,1.0,,143.0,,2017-07-20 03:27:57.187771,49.194169,16.60999,0101000020E610000015E3FC4D289C3040D272A087DA984840
6856095,1500,18395020,Entire home/apt,,Brno,,Brno,21,4.5,6,3.0,,108.0,,2017-07-20 03:27:53.257845,49.194241,16.607979,0101000020E6100000A0A70183A49B30406B459BE3DC984840
19808408,1500,66842548,Entire home/apt,,Brno,,Brno,0,0.0,6,1.0,,104.0,,2017-07-20 03:27:53.255416,49.186707,16.58998,0101000020E6100000494BE5ED089730409677D503E6974840
7354920,1500,37372408,Entire home/apt,,Brno,,Brno,1,0.0,6,2.0,,118.0,,2017-07-20 03:27:53.250859,49.205647,16.498641,0101000020E6100000DA71C3EFA67F3040A0C211A4529A4840
18516130,1500,52071587,Entire home/apt,,Brno,,Brno,0,0.0,4,2.0,,109.0,,2017-07-20 03:27:53.248707,49.192311,16.617324,0101000020E6100000310917F2089E30409DD497A59D984840
19597635,1500,137783793,Entire home/apt,,Brno,,Brno,0,0.0,2,0.0,,114.0,,2017-07-20 03:27:53.244506,49.219377,16.519038,0101000020E61000009961A3ACDF8430404F3FA88B149C4840
19452300,1500,26574880,Entire home/apt,,Brno,,Brno,0,0.0,6,2.0,,109.0,,2017-07-20 03:27:53.240233,49.202504,16.597269,0101000020E610000025EA059FE698304093A7ACA6EB994840
7924334,1500,31846956,Entire home/apt,,Brno,,Brno,25,5.0,10,3.0,,114.0,,2017-07-20 03:27:53.237510,49.198039,16.611364,0101000020E6100000A5F3E159829C3040912A8A5759994840
17543893,1500,116414799,Entire home/apt,,Brno,,Brno,11,4.5,5,0.0,,118.0,,2017-07-20 03:27:53.234284,49.201821,16.599123,0101000020E61000000A48FB1F60993040B1524145D5994840
16952515,1500,113344991,Entire home/apt,,Brno,,Brno,11,5.0,4,2.0,,114.0,,2017-07-20 03:27:53.230632,49.203655,16.610936,0101000020E6100000F5F23B4D669C30405C55F65D119A4840
7464066,1500,24895438,Entire home/apt,,Brno,,Brno,0,0.0,2,1.0,,83.0,,2017-07-20 03:27:51.777364,49.232851,16.571704,0101000020E61000000DFE7E315B923040A2EBC20FCE9D4840
13732615,1500,80266203,Entire home/apt,,Brno,,Brno,0,0.0,6,2.0,,87.0,,2017-07-20 03:27:50.511958,49.193034,16.604892,0101000020E6100000AE9CBD33DA9A30400E828E56B5984840
17695704,1500,27769049,Entire home/apt,,Brno,,Brno,2,0.0,6,2.0,,91.0,,2017-07-20 03:27:50.509282,49.190423,16.605508,0101000020E610000064778192029B3040FFB3E6C75F984840
14521536,1500,89736932,Entire home/apt,,Brno,,Brno,5,4.5,5,3.0,,87.0,,2017-07-20 03:27:50.506341,49.233531,16.590883,0101000020E61000002BC3B81B4497304014CD0358E49D4840
16214041,1500,105742013,Entire home/apt,,Brno,,Brno,3,4.5,6,3.0,,87.0,,2017-07-20 03:27:50.503420,49.191111,16.605492,0101000020E610000059FD1186019B3040F373435376984840
13622004,1500,4400194,Entire home/apt,,Brno,,Brno,2,0.0,2,1.0,,87.0,,2017-07-20 03:27:50.493643,49.197177,16.599986,0101000020E6100000D00EB8AE98993040FF428F183D994840
3621376,1500,18244061,Entire home/apt,,Brno,,Brno,13,5.0,3,1.0,,94.0,,2017-07-20 03:27:50.491398,49.22812,16.594057,0101000020E6100000BAF59A1E1498304021C84109339D4840
15209637,1500,24246056,Entire home/apt,,Brno,,Brno,9,5.0,14,4.0,,87.0,,2017-07-20 03:27:50.486959,49.1961,16.606856,0101000020E6100000A26131EA5A9B3040705F07CE19994840
17155947,1500,108675660,Entire home/apt,,Brno,,Brno,3,5.0,4,1.0,,89.0,,2017-07-20 03:27:50.480791,49.191367,16.607198,0101000020E610000055320054719B30404E44BFB67E984840
17734289,1500,120941855,Entire home/apt,,Brno,,Brno,0,0.0,2,1.0,,91.0,,2017-07-20 03:27:50.477524,49.209167,16.59662,0101000020E6100000B8239C16BC9830408333F8FBC59A4840
16215004,1500,105742013,Entire home/apt,,Brno,,Brno,6,5.0,6,2.0,,84.0,,2017-07-20 03:27:50.472726,49.192113,16.605487,0101000020E610000035272F32019B30407711A62897984840
15646597,1500,67446480,Entire home/apt,,Brno,,Brno,7,4.0,4,2.0,,87.0,,2017-07-20 03:27:50.469926,49.195834,16.610389,0101000020E610000091D61874429C3040F1B8A81611994840
18239405,1500,75526380,Entire home/apt,,Brno,,Brno,7,5.0,6,3.0,,83.0,,2017-07-20 03:27:50.464841,49.196993,16.595347,0101000020E61000008FC536A9689830403D450E1137994840
7640217,1500,40088289,Entire home/apt,,Brno,,Brno,30,5.0,2,0.0,,87.0,,2017-07-20 03:27:50.460979,49.202455,16.606895,0101000020E61000001E1B81785D9B3040B2F4A10BEA994840
17185682,1500,27769049,Entire home/apt,,Brno,,Brno,3,4.0,4,1.0,,68.0,,2017-07-20 03:27:49.358495,49.190742,16.605689,0101000020E6100000058C2E6F0E9B3040A0FCDD3B6A984840
17416873,1500,105742013,Entire home/apt,,Brno,,Brno,2,0.0,2,1.0,,74.0,,2017-07-20 03:27:47.939068,49.191031,16.606098,0101000020E6100000C72B103D299B3040D7C22CB473984840
16214612,1500,105742013,Entire home/apt,,Brno,,Brno,2,0.0,4,2.0,,81.0,,2017-07-20 03:27:47.936967,49.192301,16.606783,0101000020E6100000CEC47421569B30407AFEB4519D984840
10377571,1500,29371815,Entire home/apt,,Brno,,Brno,34,5.0,6,2.0,,66.0,,2017-07-20 03:27:47.934595,49.214764,16.601212,0101000020E610000077F69507E9993040D82D02637D9B4840
12101418,1500,29371815,Entire home/apt,,Brno,,Brno,16,4.5,6,3.0,,64.0,,2017-07-20 03:27:47.930888,49.192494,16.645289,0101000020E6100000F277EFA831A530408F56B5A4A3984840
16728157,1500,29371815,Entire home/apt,,Brno,,Brno,4,5.0,6,0.0,,64.0,,2017-07-20 03:27:47.927882,49.197838,16.593043,0101000020E61000002A1F82AAD1973040F9F36DC152994840
19581749,1500,29371815,Entire home/apt,,Brno,,Brno,0,0.0,2,1.0,,66.0,,2017-07-20 03:27:47.925610,49.193307,16.604273,0101000020E610000016DBA4A2B19A30403F8BA548BE984840
4643665,1500,24041501,Entire home/apt,,Brno,,Brno,2,0.0,3,1.0,,68.0,,2017-07-20 03:27:47.922953,49.189903,16.600462,0101000020E6100000A27DACE0B7993040C634D3BD4E984840
16214618,1500,105742013,Entire home/apt,,Brno,,Brno,4,4.5,4,2.0,,78.0,,2017-07-20 03:27:47.920778,49.19145,16.605404,0101000020E61000001ADEACC1FB9A3040DC68006F81984840
5356823,1500,27769049,Entire home/apt,,Brno,,Brno,1,0.0,4,0.0,,71.0,,2017-07-20 03:27:47.918223,49.189141,16.60642,0101000020E6100000ECA353573E9B304097AAB4C535984840
9441809,1500,29371815,Entire home/apt,,Brno,,Brno,28,4.5,5,2.0,,64.0,,2017-07-20 03:27:47.916122,49.202564,16.619788,0101000020E61000000874266DAA9E304069ACFD9DED994840
3265639,1500,16514467,Entire home/apt,,Brno,,Brno,8,5.0,4,1.0,,71.0,,2017-07-20 03:27:47.913195,49.189206,16.597846,0101000020E61000005F0B7A6F0C9930407E1AF7E637984840
2054226,1500,10522599,Entire home/apt,,Brno,,Brno,18,5.0,4,1.0,,68.0,,2017-07-20 03:27:47.908060,49.186459,16.586387,0101000020E6100000AFCC5B751D963040BE8575E3DD974840
16214033,1500,105742013,Entire home/apt,,Brno,,Brno,4,4.5,4,2.0,,69.0,,2017-07-20 03:27:47.905139,49.175289,16.604643,0101000020E61000005DC136E2C99A30409D2CB5DE6F964840
6358948,1500,29371815,Entire home/apt,,Brno,,Brno,28,5.0,8,4.0,,67.0,,2017-07-20 03:27:47.902942,49.198062,16.599019,0101000020E6100000C0AE264F59993040494A7A185A994840
1617213,1500,6476206,Entire home/apt,,Brno,,Brno,59,5.0,6,2.0,,79.0,,2017-07-20 03:27:44.871026,49.172813,16.685094,0101000020E610000092AF045262AF30406DA983BC1E964840
1061239,1500,5843024,Entire home/apt,,Brno,,Brno,23,5.0,2,1.0,,69.0,,2017-07-20 03:27:44.868231,49.188816,16.606871,0101000020E61000000DE4D9E55B9B3040147B681F2B984840
