room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12120812,63560798,Private room,,Brno,7,4.5,3,1.0,23.0,1.0,49.19374,16.614459,2016-10-31 01:35:52.455957
196961,959732,Entire home/apt,,Brno,35,5.0,2,1.0,39.0,1.0,49.210096,16.596706,2016-10-31 01:35:46.264607
14318484,16662183,Entire home/apt,,Brno,10,5.0,13,3.0,79.0,1.0,49.19508,16.606986,2016-10-31 01:35:43.302963
14306173,42691604,Private room,,Brno,0,,3,1.0,33.0,2.0,49.207147,16.477838,2016-10-31 01:35:37.155798
7959105,41976356,Private room,,Brno,12,4.5,2,1.0,25.0,1.0,49.167964,16.583999,2016-10-31 01:35:34.040089
12220098,65732523,Private room,,Brno,24,5.0,2,1.0,14.0,1.0,49.233062,16.592921,2016-10-31 01:35:25.240404
14226468,29371815,Entire home/apt,,Brno,0,,3,1.0,57.0,1.0,49.202534,16.579198,2016-10-31 01:35:22.264384
13426213,49279418,Entire home/apt,,Brno,7,5.0,5,2.0,74.0,3.0,49.197676,16.605199,2016-10-31 01:34:58.393285
8383099,38655874,Private room,,Brno,0,,2,1.0,46.0,1.0,49.203462,16.595818,2016-10-31 01:34:47.169500
8604845,7034433,Private room,,Brno,0,,1,1.0,33.0,1.0,49.190683,16.59503,2016-10-31 01:34:44.372790
5758535,29872374,Entire home/apt,,Brno,23,4.5,4,2.0,62.0,1.0,49.199939,16.614594,2016-10-31 01:34:38.384783
12186578,44985860,Entire home/apt,,Brno,16,5.0,5,2.0,21.0,,49.181203,16.598679,2016-10-31 01:34:23.859736
15709912,24246056,Entire home/apt,,Brno,0,,4,0.0,37.0,1.0,49.20099,16.602749,2016-10-31 01:34:03.486670
3745514,4747639,Entire home/apt,,Brno,83,5.0,2,1.0,40.0,2.0,49.209744,16.591788,2016-10-31 01:34:00.123868
5788394,29371815,Entire home/apt,,Brno,14,5.0,6,2.0,57.0,1.0,49.197539,16.598793,2016-10-31 01:33:57.145395
7725918,31873258,Private room,,Brno,1,,3,1.0,19.0,1.0,49.188026,16.588241,2016-10-31 01:33:39.610011
14274704,87050892,Entire home/apt,,Brno,3,5.0,3,2.0,50.0,2.0,49.217156,16.578167,2016-10-31 01:33:19.789083
11562515,25390628,Entire home/apt,,Brno,17,5.0,5,2.0,79.0,1.0,49.192048,16.614047,2016-10-31 01:33:16.279213
14399808,88493522,Entire home/apt,,Brno,2,,4,1.0,57.0,2.0,49.175172,16.552024,2016-10-31 01:32:54.146959
12458182,32968576,Entire home/apt,,Brno,1,,2,1.0,42.0,1.0,49.184591,16.591785,2016-10-31 01:32:44.615212
9768835,18395020,Private room,,Brno,0,,2,1.0,27.0,7.0,49.193185,16.607951,2016-10-31 01:32:41.481490
11978094,3566484,Entire home/apt,,Brno,4,5.0,3,1.0,57.0,1.0,49.200668,16.611591,2016-10-31 01:32:32.468771
4065165,20445409,Private room,,Brno,31,4.0,2,1.0,21.0,1.0,49.20113,16.598399,2016-10-31 01:32:18.581906
14080142,32043907,Entire home/apt,,Brno,2,,8,2.0,136.0,2.0,49.204429,16.610714,2016-10-31 01:32:12.985141
13014702,71820327,Entire home/apt,,Brno,30,5.0,3,1.0,25.0,1.0,49.201242,16.616521,2016-10-31 01:32:05.131229
12101418,29371815,Entire home/apt,,Brno,13,4.5,5,3.0,57.0,1.0,49.192494,16.645289,2016-10-31 01:31:57.603704
6177191,32043907,Entire home/apt,,Brno,89,5.0,4,1.0,36.0,,49.199337,16.609641,2016-10-31 01:31:53.982211
6547071,34115236,Entire home/apt,,Brno,3,3.5,4,2.0,79.0,1.0,49.205353,16.625766,2016-10-31 01:31:47.666606
860023,4504049,Private room,,Brno,8,4.5,4,1.0,58.0,1.0,49.196225,16.608077,2016-10-31 01:31:45.251210
13726696,80266203,Entire home/apt,,Brno,1,,6,2.0,59.0,1.0,49.192761,16.60318,2016-10-31 01:31:35.185336
12881666,70484059,Private room,,Brno,11,4.0,3,1.0,26.0,1.0,49.196284,16.595638,2016-10-31 01:31:31.126014
3378085,17042470,Private room,,Brno,0,,4,1.0,92.0,1.0,49.205749,16.594166,2016-10-31 01:31:26.981429
6190266,32106202,Entire home/apt,,Brno,0,,2,1.0,39.0,3.0,49.201756,16.603877,2016-10-31 01:31:23.334733
1741968,3616342,Private room,,Brno,8,4.5,3,1.0,40.0,1.0,49.208832,16.613885,2016-10-31 01:31:06.339461
5938236,23770807,Shared room,,Brno,12,4.5,3,1.0,18.0,1.0,49.207834,16.605419,2016-10-31 01:31:02.029601
12727586,29371815,Entire home/apt,,Brno,8,5.0,5,2.0,46.0,1.0,49.18387,16.587382,2016-10-31 01:30:59.568994
7232212,18395020,Entire home/apt,,Brno,17,4.5,4,2.0,59.0,1.0,49.19475,16.60659,2016-10-31 01:30:55.283957
6207438,3566484,Entire home/apt,,Brno,14,4.5,3,1.0,50.0,1.0,49.195752,16.606511,2016-10-31 01:30:43.111077
12926029,30833832,Entire home/apt,,Brno,0,,3,1.0,67.0,1.0,49.219175,16.597439,2016-10-31 01:30:34.961863
11556606,60926804,Entire home/apt,,Brno,19,4.5,4,2.0,55.0,2.0,49.193697,16.607954,2016-10-31 01:30:24.891320
5383402,13159004,Entire home/apt,,Brno,60,5.0,2,0.0,31.0,2.0,49.191538,16.603818,2016-10-31 01:30:17.041139
14570170,36327375,Entire home/apt,,Brno,2,,3,1.0,31.0,1.0,49.211417,16.549643,2016-10-31 01:30:10.409813
14770598,90003193,Private room,,Brno,8,4.0,2,1.0,12.0,1.0,49.223813,16.5852,2016-10-31 01:30:06.184484
13063365,72362687,Entire home/apt,,Brno,8,5.0,3,1.0,44.0,,49.200084,16.591432,2016-10-31 01:29:56.159999
13559738,24411979,Private room,,Brno,0,,4,1.0,28.0,2.0,49.204703,16.595062,2016-10-31 01:29:50.167767
12365051,26723475,Entire home/apt,,Brno,9,5.0,2,1.0,79.0,1.0,49.192597,16.600712,2016-10-31 01:29:39.262079
2447323,11549602,Private room,,Brno,159,5.0,3,1.0,19.0,1.0,49.198712,16.601974,2016-10-31 01:29:37.135626
2955155,14264689,Entire home/apt,,Brno,3,4.5,2,0.0,42.0,1.0,49.223669,16.513983,2016-10-31 01:29:29.178825
6702073,3566484,Entire home/apt,,Brno,3,4.5,6,2.0,79.0,1.0,49.192447,16.607556,2016-10-31 01:29:18.702363
8113078,42840613,Entire home/apt,,Brno,1,,5,2.0,53.0,1.0,49.212505,16.621727,2016-10-31 01:29:14.257886
10882863,49279418,Private room,,Brno,2,,2,1.0,32.0,3.0,49.204367,16.595753,2016-10-31 01:28:59.349972
12241949,6821038,Private room,,Brno,5,5.0,2,1.0,23.0,1.0,49.191246,16.659441,2016-10-31 01:28:57.463750
1353870,4504049,Shared room,,Brno,8,5.0,6,1.0,19.0,1.0,49.197913,16.607754,2016-10-31 01:28:54.784516
9642647,49763177,Private room,,Brno,1,,2,1.0,25.0,1.0,49.213338,16.684887,2016-10-31 01:28:30.294915
13060665,61254448,Private room,,Brno,0,,2,1.0,34.0,1.0,49.218073,16.56107,2016-10-31 01:28:27.719466
12780348,69542775,Shared room,,Brno,0,,1,1.0,14.0,1.0,49.2002,16.603437,2016-10-31 01:28:14.083229
15252624,49995668,Entire home/apt,,Brno,0,,2,1.0,42.0,7.0,49.195213,16.608702,2016-10-31 01:28:07.973057
15563741,47976038,Private room,,Brno,2,,2,1.0,41.0,1.0,49.204606,16.616606,2016-10-31 01:28:04.586142
15744988,40088289,Entire home/apt,,Brno,0,,3,1.0,71.0,1.0,49.201107,16.606237,2016-10-31 01:27:58.895323
11051647,13156627,Entire home/apt,,Brno,0,,2,1.0,40.0,1.0,49.173247,16.595803,2016-10-31 01:27:54.348689
9399473,48748552,Private room,,Brno,1,,2,1.0,42.0,1.0,49.212429,16.584808,2016-10-31 01:27:51.785487
4385469,22767859,Entire home/apt,,Brno,0,,2,1.0,39.0,1.0,49.186048,16.591432,2016-10-31 01:27:47.935496
10680515,10277020,Entire home/apt,,Brno,3,4.5,2,1.0,55.0,1.0,49.193291,16.565496,2016-10-31 01:27:39.068589
13646876,26723475,Entire home/apt,,Brno,2,,2,1.0,79.0,1.0,49.191888,16.602115,2016-10-31 01:27:33.400813
12983260,71452526,Entire home/apt,,Brno,0,,2,0.0,29.0,2.0,49.202194,16.601108,2016-10-31 01:27:13.705945
14088689,84735157,Private room,,Brno,1,,3,1.0,32.0,1.0,49.17606,16.553422,2016-10-31 01:27:07.712411
2506132,11233422,Entire home/apt,,Brno,147,5.0,2,1.0,38.0,1.0,49.191559,16.628719,2016-10-31 01:27:05.110702
15270298,24246056,Entire home/apt,,Brno,1,,2,0.0,33.0,1.0,49.200878,16.601034,2016-10-31 01:27:00.170755
15754987,38191170,Entire home/apt,,Brno,0,,4,1.0,12.0,1.0,49.194709,16.5971,2016-10-31 01:26:53.429689
9159464,47681660,Entire home/apt,,Brno,2,,4,1.0,41.0,2.0,49.212705,16.548796,2016-10-31 01:26:45.378992
11336150,21209177,Private room,,Brno,3,4.5,2,1.0,26.0,1.0,49.197666,16.594888,2016-10-31 01:26:40.216165
15644809,100932374,Entire home/apt,,Brno,0,,1,1.0,36.0,1.0,49.200969,16.612556,2016-10-31 01:26:33.604487
4643665,24041501,Entire home/apt,,Brno,2,,3,1.0,75.0,1.0,49.189903,16.600462,2016-10-31 01:26:28.563175
6606878,34568252,Entire home/apt,,Brno,20,5.0,2,1.0,36.0,1.0,49.202375,16.600848,2016-10-31 01:26:25.841322
3418421,3885548,Entire home/apt,,Brno,7,4.5,7,3.0,44.0,2.0,49.197572,16.608237,2016-10-31 01:26:12.185776
4313555,19092484,Private room,,Brno,5,4.5,2,1.0,13.0,1.0,49.166638,16.581657,2016-10-31 01:25:49.418420
11912850,63560798,Private room,,Brno,47,4.5,3,1.0,24.0,1.0,49.195773,16.613849,2016-10-31 01:25:42.350201
10280057,52870431,Entire home/apt,,Brno,6,5.0,4,0.0,32.0,1.0,49.200224,16.628355,2016-10-31 01:25:33.692999
6103346,31668386,Entire home/apt,,Brno,10,5.0,3,2.0,43.0,3.0,49.20308,16.593631,2016-10-31 01:25:29.235219
13985666,83463130,Entire home/apt,,Brno,0,,3,2.0,28.0,3.0,49.194976,16.53962,2016-10-31 01:25:22.024203
6089279,31601382,Entire home/apt,,Brno,12,5.0,6,1.0,39.0,1.0,49.199563,16.626182,2016-10-31 01:25:15.791945
2261739,11549602,Private room,,Brno,48,4.5,5,1.0,30.0,1.0,49.198955,16.602189,2016-10-31 01:25:12.078570
2903473,4504049,Entire home/apt,,Brno,9,4.5,6,2.0,96.0,1.0,49.196651,16.608403,2016-10-31 01:25:08.116737
2404001,12286471,Entire home/apt,,Brno,75,5.0,4,1.0,46.0,2.0,49.194701,16.617575,2016-10-31 01:25:01.723290
11477340,16691282,Private room,,Brno,76,5.0,3,1.0,24.0,1.0,49.196297,16.60512,2016-10-31 01:24:52.778905
9892310,18395020,Entire home/apt,,Brno,2,,2,0.0,34.0,1.0,49.194462,16.607018,2016-10-31 01:24:50.221262
13425207,49279418,Entire home/apt,,Brno,3,5.0,2,1.0,54.0,3.0,49.197413,16.604503,2016-10-31 01:24:29.153705
2478555,2821011,Shared room,,Brno,16,5.0,2,1.0,14.0,1.0,49.190358,16.616847,2016-10-31 01:24:19.214954
11711982,16662183,Private room,,Brno,9,5.0,3,1.0,24.0,1.0,49.196373,16.607104,2016-10-31 01:24:08.042259
13405687,73799040,Entire home/apt,,Brno,10,5.0,2,1.0,41.0,2.0,49.199984,16.611148,2016-10-31 01:24:01.880218
13036449,71781469,Entire home/apt,,Brno,6,4.5,2,1.0,47.0,,49.193039,16.612171,2016-10-31 01:23:47.458555
15724354,101585415,Entire home/apt,,Brno,0,,4,2.0,50.0,1.0,49.221818,16.53023,2016-10-31 01:23:44.909069
12101183,61113883,Private room,,Brno,0,,3,1.0,23.0,1.0,49.199058,16.593333,2016-10-31 01:23:24.738839
11235715,45378710,Private room,,Brno,0,,2,1.0,126.0,1.0,49.232693,16.592403,2016-10-31 01:23:21.606710
14621797,11549602,Entire home/apt,,Brno,0,,3,1.0,83.0,2.0,49.242943,16.539493,2016-10-31 01:23:18.638177
10486988,33514827,Private room,,Brno,8,5.0,2,1.0,15.0,1.0,49.200047,16.626234,2016-10-31 01:23:05.688187
9516382,29371815,Entire home/apt,,Brno,26,4.5,4,2.0,50.0,1.0,49.209858,16.627185,2016-10-31 01:22:57.807262
13933764,82818804,Private room,,Brno,1,,2,1.0,63.0,1.0,49.174001,16.527177,2016-10-31 01:22:52.605553
9140089,42921937,Entire home/apt,,Brno,2,,2,0.0,33.0,1.0,49.208838,16.60332,2016-10-31 01:22:48.429988
11154935,33891785,Private room,,Brno,0,,2,1.0,50.0,1.0,49.183156,16.563149,2016-10-31 01:21:54.930739
7316636,11549602,Private room,,Brno,40,4.5,3,1.0,16.0,1.0,49.199261,16.602055,2016-10-31 01:21:51.446743
15631252,92603572,Entire home/apt,,Brno,1,,2,1.0,50.0,1.0,49.20044,16.595684,2016-10-31 01:21:27.255187
4990174,25707313,Private room,,Brno,16,5.0,2,1.0,18.0,1.0,49.18328,16.600581,2016-10-31 01:21:01.225492
10347898,53257320,Shared room,,Brno,0,,1,1.0,30.0,1.0,49.165151,16.570547,2016-10-31 01:20:14.954869
1617213,6476206,Entire home/apt,,Brno,44,5.0,6,2.0,67.0,1.0,49.172813,16.685094,2016-10-31 01:19:07.641084
7833018,2922476,Private room,,Brno,1,,2,1.0,29.0,1.0,49.164684,16.561034,2016-10-31 01:18:28.630767
12079723,8082029,Private room,,Brno,1,,4,1.0,87.0,1.0,49.195592,16.608423,2016-10-31 01:18:10.408692
11096989,42655294,Entire home/apt,,Brno,25,5.0,1,1.0,23.0,1.0,49.205654,16.604268,2016-10-31 01:17:54.252898
7751869,30033178,Private room,,Brno,1,,3,1.0,21.0,1.0,49.217732,16.497125,2016-10-31 01:17:51.433580
3844805,3708921,Entire home/apt,,Brno,42,4.5,2,1.0,21.0,1.0,49.192376,16.611675,2016-10-31 01:17:49.302206
14241039,42691604,Private room,,Brno,1,,2,1.0,33.0,2.0,49.205515,16.47941,2016-10-31 01:17:42.156496
6077038,31543789,Private room,,Brno,12,4.5,3,1.0,19.0,1.0,49.208111,16.598415,2016-10-31 01:17:25.228876
15108426,74968618,Entire home/apt,,Brno,1,,2,1.0,32.0,1.0,49.187538,16.588043,2016-10-31 01:45:40.308658
11110826,57719244,Entire home/apt,,Brno,21,5.0,2,1.0,43.0,2.0,49.227331,16.595964,2016-10-31 01:04:00.885545
12488068,67607178,Entire home/apt,,Brno,12,5.0,2,1.0,39.0,2.0,49.218517,16.600087,2016-10-31 01:26:51.533730
10404876,40088289,Entire home/apt,,Brno,0,,3,0.0,58.0,,49.202084,16.606846,2016-10-31 01:28:24.532561
7640217,40088289,Entire home/apt,,Brno,15,5.0,2,0.0,108.0,,49.202455,16.606895,2016-10-31 01:18:30.708136
7685523,40088289,Entire home/apt,,Brno,27,5.0,2,0.0,54.0,,49.202855,16.607213,2016-10-31 01:43:12.411855
8319645,38655874,Entire home/apt,,Brno,3,5.0,7,3.0,134.0,1.0,49.203298,16.596455,2016-10-31 01:22:33.083482
14052029,84280408,Entire home/apt,,Brno,2,,4,2.0,35.0,1.0,49.220273,16.585024,2016-10-31 01:35:40.693642
743812,3897520,Entire home/apt,,Brno,9,4.5,2,1.0,42.0,1.0,49.211445,16.603738,2016-10-31 01:33:43.182632
7424211,38890708,Entire home/apt,,Brno,1,,4,2.0,300.0,1.0,49.203859,16.605896,2016-10-31 01:20:28.395136
12194161,62291242,Entire home/apt,,Brno,7,5.0,5,3.0,57.0,1.0,49.220756,16.592728,2016-10-31 01:28:36.886680
11382767,39831139,Entire home/apt,,Brno,5,5.0,2,2.0,36.0,1.0,49.212871,16.604997,2016-10-31 01:27:41.952374
14581371,58047274,Entire home/apt,,Brno,4,5.0,2,0.0,41.0,2.0,49.204763,16.610856,2016-10-31 01:29:44.702454
6944238,36408807,Entire home/apt,,Brno,17,4.5,2,1.0,55.0,2.0,49.207822,16.609837,2016-10-31 01:27:36.317291
15643159,100915855,Entire home/apt,,Brno,0,,3,1.0,24.0,1.0,49.232172,16.58907,2016-10-31 01:23:34.306169
3809169,7688351,Entire home/apt,,Brno,56,5.0,2,0.0,57.0,2.0,49.207249,16.609691,2016-10-31 01:34:06.322621
13743765,80445781,Entire home/apt,,Brno,27,5.0,2,0.0,34.0,1.0,49.208678,16.594768,2016-10-31 01:19:16.690845
14118900,83468077,Entire home/apt,,Brno,5,5.0,3,1.0,25.0,2.0,49.204209,16.594619,2016-10-31 01:32:50.367005
7713349,40521246,Entire home/apt,,Brno,32,4.5,4,1.0,45.0,2.0,49.21424,16.624621,2016-10-31 01:43:58.616536
14711611,91531951,Entire home/apt,,Brno,1,,2,1.0,33.0,2.0,49.204341,16.635725,2016-10-31 01:30:20.420231
5999251,11815074,Entire home/apt,,Brno,24,5.0,5,3.0,59.0,1.0,49.173223,16.683325,2016-10-31 01:24:58.738563
8082430,42691604,Entire home/apt,,Brno,2,,5,0.0,33.0,2.0,49.207458,16.47995,2016-10-31 01:43:51.632662
7729213,40614947,Entire home/apt,,Brno,2,,3,1.0,59.0,2.0,49.203777,16.483864,2016-10-31 01:26:42.524284
9720950,50176994,Entire home/apt,,Brno,0,,3,1.0,25.0,2.0,49.243682,16.587309,2016-10-31 01:35:55.789468
7464066,24895438,Entire home/apt,,Brno,0,,2,1.0,73.0,1.0,49.232851,16.571704,2016-10-31 01:45:29.625711
14275560,85771288,Entire home/apt,,Brno,1,,3,1.0,61.0,1.0,49.190959,16.620246,2016-10-31 01:30:44.941496
9467711,48351970,Entire home/apt,,Brno,10,4.0,5,1.0,29.0,1.0,49.192764,16.611847,2016-10-31 01:19:32.353082
13568576,66842548,Entire home/apt,,Brno,16,4.5,4,0.0,52.0,1.0,49.187426,16.603479,2016-10-31 01:30:31.009223
6267155,3566484,Entire home/apt,,Brno,2,,4,1.0,74.0,1.0,49.191476,16.607142,2016-10-31 01:33:04.852888
